subject,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,sample
400,-27.469385440755076,167.69380787319508,58.579674469945616,20.48138575568218,35.843466519556856,3,8,FALSE,21.35556711751572,96.6712691994303,development
401,17.436631452933465,148.110814440263,53.9508635850012,17.283888629638682,36.00671856824919,8,12,FALSE,15.655670901258457,95.58968762990438,development
402,-0.7640523411991476,185.2539210318671,158.9717661982334,23.121349716262337,28.062652546687037,6,10,TRUE,29.77373229339684,112.07018902621566,development
403,10.548543724371457,263.9857926970593,45.02951939389587,21.160050337076374,25.001239600799494,7,14,FALSE,27.86908257671597,56.18475818160971,development
404,19.021022023421118,200.39882698471231,58.495866063668274,25.086078307228927,29.530654207431333,5,12,FALSE,19.07466170490462,132.63423492408498,development
405,34.07765376091838,132.424504652676,54.29346073457873,21.057719382995487,31.826904916990664,6,17,TRUE,15.039362487098963,97.56101114439633,development
406,36.11007953433094,235.12579912633402,59.25687707955507,16.515551681515813,33.207533972110284,8,14,TRUE,17.288488250776492,104.07336405812318,development
407,-1.8571812069028648,194.9839216579133,-40.58138936488308,18.911877883835277,31.34081709477618,4,5,TRUE,17.3595953534813,158.06067717996535,development
408,-71.54953448319378,145.26585760637312,-26.36378672934859,12.408519154778116,33.369031177846765,5,15,FALSE,22.108369783366243,149.455240326754,development
409,-15.078968930842805,151.34378286561883,9.012771322812767,22.35927341804059,30.246054936029495,3,17,FALSE,18.38371596991411,132.97675993782838,development
410,13.81194248240651,134.96601737367374,-59.961288859865846,21.906480392652803,38.1779989545294,4,6,TRUE,23.078432240071592,62.91925913732713,development
411,-15.029092659182204,262.98484186163626,121.67280821186651,21.08464378141739,20.415347514507175,7,11,FALSE,22.879875495349157,90.66740236325754,development
412,26.629405775207225,216.3520410164557,1.773323024740563,26.435598610084792,27.132987455948726,6,12,FALSE,17.993687238545682,148.11587712796268,development
413,13.06910030499979,203.85877382036503,54.46312163331879,22.02643179495603,30.084274442546167,4,16,TRUE,18.709938587145004,106.08431209564156,development
414,34.728354831721894,143.25659201856328,6.862610046837432,11.232189004300816,26.391785371429847,6,13,TRUE,15.497332678214276,85.47055716293175,development
415,-3.894832983614469,242.88269066247125,-12.202588242220145,25.03905478777356,26.403329867242142,3,13,FALSE,16.530900475389096,115.36489752185042,development
416,24.346040505003025,208.22198644942458,12.052578776638427,24.162134031371856,24.984047809111527,5,12,FALSE,21.292644989577656,76.80255289422622,development
417,-0.1417258930273828,217.77153888045763,113.08710003351877,13.244720951049082,31.909089710590404,6,14,FALSE,16.93991750793105,87.24229616678471,development
418,30.23522059393008,134.3040741545507,72.95587152925731,16.800582220582562,33.3896081415343,4,14,FALSE,14.295373527678056,109.66711920957837,development
419,7.7737134308598845,199.82546249747546,-0.8307391431656583,21.23827471458486,30.72834421352049,8,9,TRUE,22.017549582334038,80.824111745376,development
420,-28.356681178489314,176.11282302658879,-5.248835401448105,20.771751968958117,31.4338638997281,4,13,FALSE,13.438124813032651,67.07784433967316,development
421,21.069001095369952,240.95821788735827,110.36644290526647,17.520330609589692,26.312654255483736,6,8,FALSE,11.65685052809557,118.31867654743068,development
422,37.88085284586852,231.13446060058027,30.682792895517196,15.41818057107529,31.83004114601945,5,13,FALSE,16.617140807474616,100.94200999346256,development
423,4.566651457657961,119.93114945108331,111.08163097878963,17.330939326515214,24.329890608708975,9,15,FALSE,23.645780857655634,60.984046082179255,development
424,9.61716787119737,298.4438505511197,72.45409483659029,22.45295161798861,23.091189319510182,8,9,FALSE,20.523387462420587,104.86090569514502,development
425,11.372356579244414,226.87487821120126,87.07415756302484,26.96382522596209,20.490585738106716,7,9,FALSE,15.032471082254048,91.01543119199049,development
426,21.562458893605644,220.91622188770006,7.644939050553603,17.617328131837606,32.938330990364136,7,21,FALSE,21.382163054233025,136.662541597321,development
427,80.49607430833794,176.65474631468695,37.524731695771806,20.34494661363267,29.185730379557086,6,10,FALSE,10.645024067170832,58.071039329058785,development
428,-32.82057351394934,122.33743610638659,39.02026606510668,24.32358802547429,32.66032534500638,5,10,TRUE,13.723979201774657,70.6375501069118,development
429,46.567552314861494,217.5234665772653,13.961226500038919,23.615133482220585,39.06077760197266,5,10,FALSE,14.823755121580838,105.20175113596017,development
430,23.465282872949057,213.35538966412855,-22.85961184912253,24.468599529247648,28.557619236712398,2,12,FALSE,19.300234176433456,110.69433289590711,development
431,28.108038535019624,197.09101521448116,18.312239612758475,19.888187135645243,35.510638906260716,6,18,TRUE,26.78858818965052,76.20230707942633,development
432,-18.700328692793658,217.84876259016204,104.56186254580001,20.384820123914196,27.508244534679942,10,12,TRUE,24.035123627361592,117.09506202701958,development
433,22.568979589902046,205.41055412837486,44.40421441040675,21.296345290093313,19.290555444109696,5,10,TRUE,18.709513285716323,129.58085939442805,development
434,2.070481752217649,195.50476878493322,-92.44345434736461,17.688423103145418,26.512062033308073,5,15,FALSE,20.781098215534158,100.47296843237044,development
435,7.257240077065122,140.49309800560096,-72.93670501391597,15.5165896606159,39.095987549233094,3,11,FALSE,25.45189367208191,101.35397791827138,development
436,26.510611039857462,129.67033584159296,45.9483518317509,20.525232548574603,33.85379649901373,2,15,FALSE,18.988075541641322,74.28836106423958,development
437,12.357410014289794,238.25850438530654,23.284377646016395,15.538575228855091,29.502013644032452,7,8,FALSE,20.26133272916815,91.52896371579547,development
438,-19.82100767043275,176.29432622986553,67.940334429268,12.358952306379047,29.415300429638997,7,13,FALSE,26.42221289753399,123.30243833177131,development
439,53.27610483660473,197.58176341268572,24.916040495677834,20.266205348797822,29.59198927447595,7,13,TRUE,26.206083533995713,121.45112845405491,development
440,-22.459387017686982,255.84343373474817,125.0143348661014,21.438813977263344,31.207708753875327,5,9,TRUE,15.328136671473928,74.86939721698133,development
441,84.38954683111739,283.9251770499476,31.907456799536533,16.49759467804367,36.818516313320494,5,7,FALSE,18.256381261488862,93.66447418190155,development
442,-26.40249590808416,207.73561498472108,39.091799565219446,18.813401699613483,26.791428211212466,4,8,TRUE,16.675764790321857,103.40885280599494,development
443,28.435959391380493,123.53125416652107,-80.87795237459284,13.992846519872824,34.05767815559628,5,14,TRUE,18.48789471729729,95.19730980949011,development
444,29.031076560124113,268.11114189844545,89.0336982281517,17.25409306161727,27.80614175412454,5,9,TRUE,23.450540808538637,121.29077016592423,development
445,41.75170848000599,270.163349090283,130.02350041102127,19.17364443024051,24.344268681883477,6,10,TRUE,21.093577329914318,75.10954274065175,development
446,14.202279240404817,156.2310659221319,16.949782522592358,22.03712022487219,32.007240979468804,6,10,FALSE,18.446503105528897,162.63070241837764,development
447,-11.770849755765019,83.17736011464476,-1.0621623709751873,10.700808609556336,30.59243354566802,8,16,FALSE,18.27004355047616,97.47059276940156,development
448,-42.89855632758622,105.58233067406093,-62.18541046360136,21.02457839888922,27.96632509019875,6,10,FALSE,19.39728386073632,119.47302563013017,development
449,16.625293582596672,284.233996685336,36.01344861155843,24.093721241995684,46.772717903454414,7,17,FALSE,19.922310036642195,87.53820384656512,development
450,23.319039193555177,172.76724287607752,23.59042665280444,25.308404387568302,26.546709842474847,4,12,TRUE,17.55737939577896,46.045623926523724,development
451,15.222509360664134,123.46367476983173,45.6985791478555,23.44439320862334,29.800949469734448,5,14,FALSE,16.337313763443703,90.26126871729642,development
452,-11.34929626567899,192.18711255321892,59.93475902943115,20.69523414903007,31.819707657891282,3,11,TRUE,23.416550995133008,116.23832146818128,development
453,26.583378187603397,245.26269228022568,55.617607070841416,16.57738933609728,28.417803226265818,7,7,FALSE,18.905951792106084,95.31994518295946,development
454,0.8716566424407901,230.06243664823208,-37.54188181057734,27.927923952313783,40.904728082447136,2,16,TRUE,21.070680309147946,84.3368081776974,development
455,-9.536101962276337,178.79861501040403,38.05003651605543,19.331828959500527,36.955803636041914,2,8,FALSE,19.960789422362886,58.14680729916906,development
456,22.541966703057753,310.82215379412304,99.35703144712569,21.514766545787687,27.39810355716812,2,9,TRUE,14.738720002186081,70.20731836992266,development
457,25.245097312068772,247.03750765030586,71.23384815359898,22.312204780419556,25.80672958782981,6,12,FALSE,23.642251061146233,117.67172726948277,development
458,27.68100899568228,214.1918197277098,-4.3266975036900135,27.260155968052654,24.55915092522999,5,17,TRUE,22.276451790352677,68.2535085058711,development
459,-16.30058021540291,235.52942069314537,40.137925425747824,11.795839858456823,37.521455322956676,6,16,TRUE,24.714963667535038,89.01230891094328,development
460,-6.261205246299756,304.6232638054572,35.6539174570256,13.351317498885098,30.040900826587833,5,9,TRUE,23.80252408600478,100.24022788582536,development
461,41.24715940781479,251.5757330285166,33.44230816773808,27.020530282744623,33.827913964444704,6,6,FALSE,12.913387857111086,57.01136156784853,development
462,19.04438130735761,202.35658928993973,49.51402589525509,27.254113292728395,31.799043891678572,7,16,FALSE,13.089161371334646,84.12884432353584,development
463,18.367381188573187,263.6947192658072,110.57539171609181,26.040318259928878,33.0998572443601,8,7,TRUE,22.23590822614559,82.89615461702151,development
464,-7.697570905568599,131.67494460548326,-40.04165432158385,27.3875541118516,27.64610785672371,3,11,FALSE,20.185204280658706,100.85256342389779,development
465,23.113925107706752,195.84953883825676,79.78039546766527,19.681786712797955,28.493019798199896,3,12,FALSE,20.123061784390636,78.31751317167542,development
466,-28.924294092067086,212.64415363473537,72.31248820328301,21.24133551808489,36.35547314869722,4,11,TRUE,23.747575589587186,66.73639754218206,development
467,-34.22200851294052,115.76727921270145,-29.209540507913204,27.116110860679562,24.2657351684617,9,10,FALSE,24.464325345511256,155.67583586567264,development
468,71.0665350814442,209.65804929345035,11.713744051154464,19.277033928796058,29.711132184323823,1,8,TRUE,19.98469670533794,83.49893520206501,development
469,5.758872920606329,221.72183476183568,6.751703867632983,23.180052621104963,35.62994448396231,8,16,FALSE,18.07807255558267,114.61223505402205,development
470,-13.876550064394074,180.68416200808593,-17.952806763966265,25.95414560709956,30.468842251861766,8,13,TRUE,27.66758426571395,69.49134411400661,development
471,42.19589829612135,183.44980093293145,52.74052275687092,20.391475304043457,22.67358965951926,6,11,FALSE,15.319152014394707,85.39230019086882,development
472,56.19541168716653,285.23561174692213,128.387223612328,12.218713624283271,24.63782190635877,2,9,FALSE,13.688717171549126,114.95611242777618,development
473,-23.175431451361447,169.9279645937875,-2.849053102637356,15.293309768520645,26.551544729010633,6,9,FALSE,21.08279495634652,122.12634394722627,development
474,-32.81828264716017,199.90166597103737,99.56122725853766,17.243067672568397,29.74195920097251,4,14,FALSE,15.37694415833554,122.15470680376062,development
475,-25.375631747331884,208.0942410646726,67.6424397427077,18.189747321747948,22.908268536092628,4,9,FALSE,22.198599361252743,48.24880611779322,development
476,-33.66436037776457,139.96592182847792,12.793333246881872,16.09384472201433,26.964660611492512,4,14,FALSE,18.364389832633808,98.37595091775161,development
477,32.681171554763736,207.08603376538628,-7.393059774782046,18.257564417440225,21.648490921691447,4,12,TRUE,22.749889377171016,114.14043950372152,development
478,-14.088419195720196,151.16413815793516,71.86268343847601,13.975294840704693,29.35168421924437,11,19,TRUE,20.32467317574867,106.66830246240427,development
479,16.33674786549065,196.3024126873651,86.37870540475782,17.629914638836112,22.521900607164188,4,9,FALSE,18.495125150898065,124.30385722639355,development
480,-7.384218093204654,177.30204130067315,20.65545569459374,12.453843915766942,33.62878887638015,5,10,FALSE,24.974962856016962,86.29447461040137,development
481,7.750674666917666,221.83342234301486,29.253013473890462,16.76264214102256,35.460919507873555,4,15,FALSE,20.58260736942494,84.47290172591892,development
482,35.51106465691642,156.30207148596804,-51.267057168130435,25.307295159349167,29.888150197806056,8,13,FALSE,21.234818270145528,110.40309739841864,development
483,4.238489988118026,161.27062786742505,40.3917883310765,19.489000970251826,24.116991978195962,5,13,FALSE,18.88243459956136,121.24959392883824,development
484,50.16128113952388,238.59000682800544,35.5289743686312,17.144336249341865,28.109469585569748,10,8,FALSE,13.228763907251299,87.58900056805315,development
485,7.5386977055012245,201.26699347792083,-68.92965564829461,19.74083223108894,22.064317092077737,5,13,TRUE,23.803721308056264,73.44851965502289,development
486,16.78746318743406,306.53893420707345,28.076549634209016,19.426915013814046,38.41183044825158,5,15,TRUE,25.585929494640936,115.6134561464239,development
487,-5.183932784027444,261.3076159792512,75.16100114836712,16.40149983313296,26.71959627687343,4,9,TRUE,19.92628206790595,122.86317584039814,development
488,47.55439896559512,203.24563259657864,-14.964142755774844,11.31604095043906,35.47967102789252,5,13,TRUE,12.988313461006165,65.13483925408909,development
489,40.52342595913211,207.72485325177337,-69.59039869905972,10.235377595328206,24.565523617333028,1,17,FALSE,18.366581341376463,87.01258484014453,development
490,29.07528796306955,155.58992671644742,-3.8110238255920876,15.698366222758242,24.33528551832528,3,10,TRUE,18.28870518241363,99.24073510870039,development
491,20.44633907831384,256.74885956846094,0.5886468232029927,24.08090006488679,20.818956361935257,7,7,FALSE,18.75003408319352,113.97833169514467,development
492,5.169470770350326,191.57542624269942,28.481271367602034,15.695926732676,36.35254514156699,3,12,FALSE,22.544673220318163,85.58103383480912,development
493,60.54040755496573,98.7843760500028,52.89324786085507,22.135176625793335,25.070385973828582,4,17,FALSE,15.107231387299594,116.55379870117383,development
494,48.04419131141757,257.70281242495923,49.46224756356344,23.9215077819744,32.14817044704692,5,9,FALSE,26.605305265677597,49.412009056868975,development
495,14.039927482735735,255.60932957818844,16.50219148326525,22.310059579001376,28.642820904617672,3,8,FALSE,17.48096605331017,120.30333540668235,development
496,6.394858033426103,169.21743479151533,28.640003043913367,29.34405025250657,29.622373761305656,6,9,FALSE,20.103342943611143,149.66050340606466,development
497,-9.714936591756413,232.68480960016808,45.27035562705166,26.820011913853097,24.317634029217324,6,11,FALSE,18.14274300709089,93.26626994481465,development
498,14.025850698111089,212.42846109399022,26.248537996929997,18.77601699650693,33.04421613975587,6,10,FALSE,20.38743996375394,107.68438262903315,development
499,-30.934214472166712,189.06882983840097,-9.834371295838793,16.79081945098415,32.01354902925796,7,9,FALSE,25.02001610914972,70.26027784523355,development
500,45.311271293924605,199.07240576818288,63.58919163050919,24.204927430605775,30.382943855602566,8,10,TRUE,17.851386715485724,63.678676131492956,development
501,8.79685410111933,146.3663972800684,55.32328997093171,25.177852543534392,26.477604780152788,3,13,TRUE,15.106580423974789,93.45670750543464,development
502,30.841147070317163,191.37192359735687,61.71811130885018,23.384880925726712,19.390242833191383,3,13,TRUE,16.87887824174321,71.93391912836483,development
503,-2.87284202505056,215.7775797553512,95.73043660339997,22.446104130352776,23.305335499103528,4,16,FALSE,17.754072375194806,141.90280192169655,development
504,16.671013568189757,170.42803196514865,35.3418885120451,25.826532706557693,33.663733639755904,4,7,FALSE,16.301271262436877,121.14207328041016,development
505,16.759343574231693,198.5123799453006,8.3648027225791,15.554945636536463,35.59036814757298,7,18,FALSE,19.119520914801484,65.54879258944399,development
506,9.481998849051319,178.624274913655,62.62171537806867,24.391066199904547,21.27336864690483,9,11,FALSE,16.723809839167565,133.92168993211837,development
507,47.61172227963743,167.55996978673562,74.22756009131763,24.157826309877738,33.04805736047281,5,14,TRUE,16.44581963295982,100.20564702000708,development
508,-11.158563171987653,251.67308626220532,64.33147015299403,20.786380445678315,26.59384835666198,2,13,FALSE,18.471948604469205,108.94689960827628,development
509,4.304551881255705,159.62611673195394,107.27684680133817,17.92035730402147,29.771820728298007,7,18,FALSE,22.263306855394493,109.34318611790671,development
510,30.854780638976983,210.98255187420446,-11.022172354510928,21.485756029320783,29.813972967435166,8,12,FALSE,18.33741973665018,41.009545508206436,development
511,37.57312073089739,117.59924276882543,43.17924381427528,24.24587726700814,27.470606519890634,5,12,FALSE,20.778806424559,66.89189736900656,development
512,9.999832004271283,234.41591927296736,55.740566098277725,25.62172173324283,30.110919576314835,12,16,FALSE,16.67194912167112,105.44057610071644,development
513,-1.871914137761376,265.9745318721581,64.79014628724195,17.517114070638193,37.09476113499594,3,12,TRUE,23.46454083672417,77.19086801606682,development
514,31.08593768401773,205.0737241241408,41.14174362795768,13.1065345888765,38.15368567806906,5,13,FALSE,19.16878740281494,53.82121914790455,development
515,31.797825176388884,243.89221092334222,13.076573035412139,13.157318652851053,25.166949341898025,7,8,TRUE,19.100696308154,133.13150066835186,development
516,45.29359897051666,219.34366399232317,-11.542499811908385,21.227454364676177,30.24205113182892,5,14,FALSE,20.785029777765114,90.28472694459977,development
517,2.8757519342429627,114.2629609489112,-21.852010401758207,21.250015776738074,25.328527470601117,7,11,FALSE,12.01850642952283,76.57431298936515,development
518,36.898691882698,137.4269412439502,-27.453962123094357,22.64171338570362,30.64456751940074,4,26,TRUE,18.48710867544673,141.30329677572172,development
519,-11.421052671579353,268.57921349674837,-31.499125574748547,21.831530516743854,29.186438516723964,6,16,FALSE,24.280889581878743,131.4459821759943,development
520,12.45815925501967,185.78561840491574,25.033238601923983,22.358403872670685,36.74304010691504,9,11,TRUE,16.847468131793526,98.55112548549322,development
521,48.625104911245586,192.82010749770927,11.446406429023995,20.526698290373204,25.974353848496435,6,15,TRUE,23.66718577751656,58.492361934611296,development
522,-28.547093175267122,197.74505046514702,131.11592094921633,21.996296534013325,35.9512726930398,10,9,FALSE,17.265379841208336,155.36515711556189,development
523,7.730148301843068,231.35263133394966,65.43311761477725,23.23643727092356,24.28306427784239,8,17,TRUE,23.813368560732528,95.97244846010523,development
524,33.29458256688329,248.4150861729147,-5.159229519721549,13.05392595948252,31.84504829803031,4,14,TRUE,14.447471088250271,108.68936024142468,development
525,27.222996664516867,204.04478022590663,10.685765106845992,14.890245331751016,35.32322853039174,4,11,TRUE,19.11325911450118,131.06025419148258,development
526,4.166998365783726,174.65215608628364,-6.37435663971462,16.943120332460985,22.80893287122329,3,10,TRUE,22.38649964256529,112.7045882050867,development
527,0.8668325613878345,238.7986348006174,86.23677418518417,16.114338015214877,31.49521662218949,6,7,FALSE,20.1382614349713,55.26669692069298,development
528,13.786616789953172,221.38860038774462,31.904438449179878,23.264140880049432,29.088594351634733,3,15,FALSE,21.996596167711107,52.67138150963145,development
529,13.761321223772258,281.85884697630024,94.14588012935252,20.367634150028056,31.1799480954842,10,12,FALSE,20.31399631885707,87.66961314777812,development
530,10.200288149499313,202.08870218839783,54.32234245249023,21.076574642709737,34.0219473351799,1,6,FALSE,17.717907041889344,81.97947501077637,development
531,23.574552792600173,105.6493240162631,-11.445186037519733,19.911373417573994,25.981151622140224,2,9,TRUE,18.819196822750023,100.97003003762373,development
532,-16.79065431747196,244.0539454114754,-15.856245878621735,16.718331272870284,24.82980658912348,5,12,FALSE,23.586730710348878,115.1694249447547,development
533,20.85662662087495,217.29097161182665,81.78987201675673,23.12094355310944,36.688491994819984,3,8,FALSE,26.63889673653121,105.39382211110835,development
534,-16.545254581869404,195.25563119802936,-66.04898434907446,13.609801794747153,32.79694727712784,2,17,FALSE,17.1554220213454,111.81535035421167,development
535,35.92540819180131,179.2585355060523,24.655208689860643,15.327140013949785,29.990354649565106,3,9,TRUE,16.906569644782746,81.32270435275431,development
536,5.469558864877195,239.49843412744843,21.339847800996466,28.579223795765486,27.616937487751336,4,15,FALSE,23.53397519932318,112.37615693739488,development
537,-4.053145251110134,120.49930625948463,-52.947154972572264,18.600097943580767,33.63183760391236,3,7,FALSE,23.716795971481304,77.32398562811325,development
538,39.208428265688774,307.23493083607127,56.27660689145283,23.16705671289925,30.512171545401323,3,8,FALSE,17.06743669917762,70.31489759292062,development
539,23.598404133750833,102.37200313350277,-95.85758303302546,18.84797942108495,26.658154352145534,6,14,FALSE,23.2885156347271,96.18419808368367,development
540,10.403479570863,283.4990427553147,102.71838065944189,22.406411275950884,42.586786553534935,2,6,FALSE,20.5931518561682,99.4915311006111,development
541,28.902961990538458,176.95013409230046,-54.890756812463934,19.722461305497152,36.53008059380808,3,10,FALSE,25.046634660991103,141.7326842980691,development
542,-31.87558970678623,130.96704704014456,-34.13400906540011,20.027205500505517,16.522297288289497,4,15,TRUE,18.872183685226428,130.55410415268096,development
543,-32.16950246476543,257.2733129250872,-20.393626501553896,20.591891091347854,33.2218813952789,4,18,FALSE,17.38452513665307,107.2745287758438,development
544,33.31633626117373,223.37132388453554,21.771675324512472,26.363608426435295,29.96135238399467,4,14,TRUE,18.210726121708838,135.10265390603547,development
545,-27.80035563157277,211.73943650224732,-16.081051968229616,29.389797124016553,31.779838279333763,2,17,TRUE,14.898917656766573,127.99581277688371,development
546,-15.432168687238638,230.90236950132396,8.798058597735547,26.54942593541098,26.779325758994258,4,14,FALSE,14.434074557745078,81.48932173597646,development
547,31.472396773791214,231.368393030675,-15.253797682509912,28.835208124662245,32.742878152788805,7,13,FALSE,24.6424032840533,114.1064341811795,development
548,11.703660760786361,173.28842501655652,41.49045957774672,21.099597908117712,21.225261836739445,2,11,FALSE,17.412047827403615,117.66072650665161,development
549,-5.5034836429509415,247.13217176998023,69.47694641251047,20.71742093113256,28.60217002942852,6,15,FALSE,22.50528166055212,143.9718213627478,development
550,-3.76791625558186,233.07234962801505,150.4227090488189,20.200142448024106,21.84008586966683,5,15,TRUE,10.025045992900838,128.22727968982414,development
551,-13.037875724511318,293.03876664570174,-25.07521172992567,17.461920795299335,33.0317998297643,4,12,TRUE,26.23407335302663,152.76098523675435,development
552,17.351054866038265,182.88134119491386,46.630734874959074,27.168102238810697,25.854941758191917,7,19,TRUE,17.8452555956573,90.91961118384276,development
553,4.894904370723804,187.1858419410447,6.162958708707066,15.933496463037109,31.23055238501126,6,12,TRUE,22.351647668073213,108.48565865366716,development
554,-2.3914742129164424,286.49096200636893,39.679754405406015,13.885447200723956,35.61641997679599,6,11,FALSE,16.551673892946724,74.39580515004063,development
555,24.194062345787593,183.39869334282912,-60.03363956727165,19.459605082994944,27.751773219579295,7,16,TRUE,15.47784557768356,79.2986813690661,development
556,-9.274646533496632,186.67844250488014,31.954453113103,19.343098038940262,31.114934731487644,5,13,FALSE,15.847949524420393,133.9765453398977,development
557,36.734552625998944,249.87331193156564,74.50841248740213,12.481189376984396,38.14257937709289,9,11,TRUE,19.40421731003061,53.044119447009415,development
558,27.91872362722865,161.24814276431144,-9.86195766101136,19.375470871762765,40.414527162768266,3,15,FALSE,25.042530293864832,88.05850748431448,development
559,-0.4720409678492121,187.44403559707143,37.5660310400809,16.381051876136322,17.53117287427503,7,10,TRUE,14.989435044430724,69.7918024264933,development
560,13.908884492116938,184.85252390237716,56.4531001298154,24.396463420040398,26.230584995944955,5,11,FALSE,17.581333147107976,70.28820365441801,development
561,-10.556861187569918,247.32749688513505,75.7954595478104,22.52882492527484,39.85271296321629,7,12,FALSE,9.492787972440714,104.26696187102007,development
562,-49.3238943142245,145.38199303210095,8.290018608917904,17.56966002495874,35.07839157205649,5,7,FALSE,23.033183696100394,90.41251808649125,development
563,10.465874904906181,282.28274999623034,59.35845945426911,19.453497825954333,35.11592372895068,7,18,FALSE,20.596595240644614,76.87960373190886,development
564,26.06049433640817,216.51243324163448,145.1500542208011,21.362694322523087,31.506286053604715,5,11,TRUE,20.165156897088814,113.34331847313364,development
565,61.41019701540611,125.2877546814385,-30.42420861884318,23.06559237010084,30.016426290312022,3,13,TRUE,12.977705149834808,58.365929493346805,development
566,-3.5689467519257994,184.9280561367174,-37.46898287542356,17.573652622627108,34.095255016225124,9,6,FALSE,23.98530908600074,135.7445205384445,development
567,0.1057335176354961,191.46622763190885,-27.657443487102313,20.168049376964987,22.66467317205651,8,14,TRUE,18.28153683285924,90.70610193722251,development
568,37.10765051982055,204.13666516184148,28.971565521158794,15.914828864926301,34.76224450796279,9,11,TRUE,23.785852498020915,124.9205604142193,development
569,-3.445355014095851,142.99034467386736,-15.772269386315685,26.99848104611903,37.405168868169106,7,9,FALSE,20.57834356967442,80.51965257727844,development
570,34.311957983719736,298.32133836615145,72.89941177445391,23.525153916321152,32.85648754075518,3,15,TRUE,20.868955533487213,97.75286308069124,development
571,20.21472431698062,188.75523128950832,-21.851685678290465,18.343076463059848,33.307467564444046,14,10,TRUE,20.94071093702639,112.49695405119567,development
572,20.685927722553664,157.45382715259944,-67.75739994274512,21.275661902799044,19.358989008381336,6,5,FALSE,14.722622898137253,102.83397600913911,development
573,18.878478445586698,225.2254461304525,110.72087804695272,24.120346665872944,41.1907052931923,8,15,TRUE,21.05735322990158,54.77044901184246,development
574,-6.3420221737547,191.4439190137934,-0.9111896279117389,13.164264443255576,39.78936843538702,5,12,FALSE,26.926050886278183,65.04859124273266,development
575,0.1303616238912249,153.49424604913943,56.768400689607745,22.10603415140199,26.837190475221664,5,7,TRUE,9.756708198981505,116.90685278120085,development
576,-11.151093343568448,213.05714262885914,38.594192402332936,17.496603080979636,34.21177092417866,3,10,FALSE,25.345091564015473,124.05258208412351,development
577,43.10777421748385,256.873491183573,-12.466598220644386,20.151556534054336,30.71998857696463,4,17,FALSE,18.665158991524827,74.53342158034289,development
578,9.257197511437049,276.59589152439776,108.89140860186345,17.575605696859597,26.181697117282376,4,13,FALSE,20.274631375368056,95.50949258260165,development
579,1.5194362827276937,173.9424529371433,-1.2403560475417805,22.59920636739512,20.826448733610157,7,19,FALSE,18.571115033910075,155.30650977098085,development
580,14.011144381423183,188.60935989036702,66.77195118592152,18.375373102056745,34.903456385625155,1,15,FALSE,25.203677230844185,58.20430317759547,development
581,-28.25865389629579,154.767797355945,-32.440280059063156,8.60926380562081,33.85083293253113,9,14,FALSE,17.994986215792615,86.58906383928496,development
582,19.735872569635983,135.5542033755637,-14.342423430450935,9.293548836142161,42.143115385490646,7,12,TRUE,18.62513386861084,67.70817356281256,development
583,18.0013842121294,188.64587293966517,-69.47175369771776,18.364478221587316,23.117469453946647,3,17,TRUE,16.44395903326495,90.58421980675531,development
584,-21.06188260284342,250.0481268578279,83.56524343934515,18.775112943302744,20.176224628595733,6,12,TRUE,17.308301229176323,130.02475542100493,development
585,15.658318225505386,229.83376311931752,58.15042546444411,22.988886256867712,30.645587196630544,4,12,FALSE,18.90993565661754,58.49321235459318,development
586,32.19426828712893,137.11993976899072,56.713929455605836,15.183049956705641,31.510019143092418,5,10,FALSE,23.020072390351878,139.40987167347146,development
587,23.244773570927002,153.34208010029243,-20.210960904335906,16.826007445141713,33.2994974371329,3,13,FALSE,9.044969869864207,114.6832764680754,development
588,-24.367634981332557,224.02363289561802,-82.00559117818695,19.00036821768147,21.38485101125986,4,14,FALSE,23.98426978677011,63.190316245201636,development
589,4.7859600728632605,180.42976794200243,-3.8617959467612195,22.86913914016029,25.744087115270194,8,14,FALSE,21.150687597367877,135.63924591450126,development
590,-29.569962053139506,209.02707014405107,44.799811186525204,26.94397185321662,25.762141831814425,9,12,FALSE,13.172250008661399,111.01200583067947,development
591,10.695921919521666,253.32586050512825,88.42965231463086,22.01349075342158,36.17934203843411,9,15,TRUE,20.841071796839913,80.98123374332121,development
592,44.62206962619173,273.82414274413145,-9.612585450984653,20.893699164588906,23.00134042970901,5,7,TRUE,20.067579512947145,86.26767795018937,development
593,-48.838377776384455,174.57443314685594,54.520962380627765,19.942539743673077,37.10065089107337,3,11,TRUE,16.06918808943276,147.13909378021614,development
594,31.862092529709283,226.26841148903563,44.30840713676625,18.76750901555312,34.8501666123505,4,13,TRUE,24.278446088372206,121.78054444434879,development
595,-3.2763288348298403,254.17943494695965,111.74979735431046,14.956303226509167,35.80055846905878,6,18,FALSE,24.811353545959424,128.66086832669725,development
596,-15.62134299295677,158.88218734956888,-163.1108248304434,15.628574527361854,29.96073575755767,5,17,FALSE,20.761310765986707,65.69767190261905,development
597,6.645538850267657,183.43074323158817,-10.040954371891871,15.179066450543615,36.77660970303242,1,15,FALSE,16.18524435830394,118.41185843839999,development
598,39.93598228489935,179.05705109396132,39.22063735720678,22.425973480459515,30.47677256201486,4,16,FALSE,15.47574356753309,81.93115427054687,development
599,-27.516531280105163,216.57102910012583,68.48893023449062,25.520233953141283,29.38328884484608,7,15,FALSE,19.353422383326198,104.80973868456317,development
